seq,anchor_robot_t,step,step_robot_t,vx,wz,dt
5146,175737.5714,13,175738.0047,-0.00141,-0.07095,0.03333
5146,175737.5714,14,175738.038,-0.00272,-0.02505,0.03333
5146,175737.5714,15,175738.0714,-0.00372,-0.02391,0.03333
5146,175737.5714,16,175738.1047,0.0,0.0,0.03333
5146,175737.5714,17,175738.138,0.0,0.0,0.03333
5146,175737.5714,18,175738.1714,0.0,0.0,0.03333
5146,175737.5714,19,175738.2047,0.0,0.0,0.03333
5146,175737.5714,20,175738.238,0.0,0.0,0.03333
5146,175737.5714,21,175738.2714,0.0,0.0,0.03333
5146,175737.5714,22,175738.3047,0.0,0.0,0.03333
5146,175737.5714,23,175738.338,0.0,0.0,0.03333
5146,175737.5714,24,175738.3714,0.0,0.0,0.03333
5146,175737.5714,25,175738.4047,0.0,0.0,0.03333
5146,175737.5714,26,175738.438,0.0,0.0,0.03333
5146,175737.5714,27,175738.4714,0.0,0.0,0.03333
5146,175737.5714,28,175738.5047,0.0,0.0,0.03333
5146,175737.5714,29,175738.538,0.0,0.0,0.03333
5146,175737.5714,30,175738.5714,0.0,0.0,0.03333
5146,175737.5714,31,175738.6047,0.0,0.0,0.03333
5147,175737.5714,0,175737.5714,0.00031,-0.00853,0.03333
5147,175737.5714,1,175737.6047,0.0005,-0.00093,0.03333
5147,175737.5714,2,175737.638,-0.00081,-0.01522,0.03333
5147,175737.5714,3,175737.6714,0.00049,-0.01048,0.03333
5147,175737.5714,4,175737.7047,0.00195,-0.01924,0.03333
5147,175737.5714,5,175737.738,0.00673,-0.0408,0.03333
5147,175737.5714,6,175737.7714,0.00697,-0.06325,0.03333
5147,175737.5714,7,175737.8047,-0.00556,-0.05135,0.03333
5147,175737.5714,8,175737.838,-0.00192,-0.05004,0.03333
5147,175737.5714,9,175737.8714,0.00256,-0.07254,0.03333
5147,175737.5714,10,175737.9047,0.00453,-0.07414,0.03333
5147,175737.5714,11,175737.938,0.00295,-0.07076,0.03333
5147,175737.5714,12,175737.9714,0.00174,-0.07071,0.03333
5147,175737.5714,13,175738.0047,-0.00141,-0.07095,0.03333
5147,175737.5714,14,175738.038,-0.00272,-0.02505,0.03333
5147,175737.5714,15,175738.0714,-0.00372,-0.02391,0.03333
5147,175737.5714,16,175738.1047,0.0,0.0,0.03333
5147,175737.5714,17,175738.138,0.0,0.0,0.03333
5147,175737.5714,18,175738.1714,0.0,0.0,0.03333
5147,175737.5714,19,175738.2047,0.0,0.0,0.03333
5147,175737.5714,20,175738.238,0.0,0.0,0.03333
5147,175737.5714,21,175738.2714,0.0,0.0,0.03333
5147,175737.5714,22,175738.3047,0.0,0.0,0.03333
5147,175737.5714,23,175738.338,0.0,0.0,0.03333
5147,175737.5714,24,175738.3714,0.0,0.0,0.03333
5147,175737.5714,25,175738.4047,0.0,0.0,0.03333
5147,175737.5714,26,175738.438,0.0,0.0,0.03333
5147,175737.5714,27,175738.4714,0.0,0.0,0.03333
5147,175737.5714,28,175738.5047,0.0,0.0,0.03333
5147,175737.5714,29,175738.538,0.0,0.0,0.03333
5147,175737.5714,30,175738.5714,0.0,0.0,0.03333
5147,175737.5714,31,175738.6047,0.0,0.0,0.03333
5148,175737.5714,0,175737.5714,0.00031,-0.00853,0.03333
5148,175737.5714,1,175737.6047,0.0005,-0.00093,0.03333
5148,175737.5714,2,175737.638,-0.00081,-0.01522,0.03333
5148,175737.5714,3,175737.6714,0.00049,-0.01048,0.03333
5148,175737.5714,4,175737.7047,0.00195,-0.01924,0.03333
5148,175737.5714,5,175737.738,0.00673,-0.0408,0.03333
5148,175737.5714,6,175737.7714,0.00697,-0.06325,0.03333
5148,175737.5714,7,175737.8047,-0.00556,-0.05135,0.03333
5148,175737.5714,8,175737.838,-0.00192,-0.05004,0.03333
5148,175737.5714,9,175737.8714,0.00256,-0.07254,0.03333
5148,175737.5714,10,175737.9047,0.00453,-0.07414,0.03333
5148,175737.5714,11,175737.938,0.00295,-0.07076,0.03333
5148,175737.5714,12,175737.9714,0.00174,-0.07071,0.03333
5148,175737.5714,13,175738.0047,-0.00141,-0.07095,0.03333
5148,175737.5714,14,175738.038,-0.00272,-0.02505,0.03333
5148,175737.5714,15,175738.0714,-0.00372,-0.02391,0.03333
5148,175737.5714,16,175738.1047,0.0,0.0,0.03333
5148,175737.5714,17,175738.138,0.0,0.0,0.03333
5148,175737.5714,18,175738.1714,0.0,0.0,0.03333
5148,175737.5714,19,175738.2047,0.0,0.0,0.03333
5148,175737.5714,20,175738.238,0.0,0.0,0.03333
5148,175737.5714,21,175738.2714,0.0,0.0,0.03333
5148,175737.5714,22,175738.3047,0.0,0.0,0.03333
5148,175737.5714,23,175738.338,0.0,0.0,0.03333
5148,175737.5714,24,175738.3714,0.0,0.0,0.03333
5148,175737.5714,25,175738.4047,0.0,0.0,0.03333
5148,175737.5714,26,175738.438,0.0,0.0,0.03333
5148,175737.5714,27,175738.4714,0.0,0.0,0.03333
5148,175737.5714,28,175738.5047,0.0,0.0,0.03333
5148,175737.5714,29,175738.538,0.0,0.0,0.03333
5148,175737.5714,30,175738.5714,0.0,0.0,0.03333
5148,175737.5714,31,175738.6047,0.0,0.0,0.03333
5149,175737.8761,0,175737.8761,0.0005,-0.00093,0.03333
5149,175737.8761,1,175737.9095,-0.00225,-0.01368,0.03333
5149,175737.8761,2,175737.9428,-0.00239,-0.00726,0.03333
5149,175737.8761,3,175737.9761,-0.00069,-0.01465,0.03333
5149,175737.8761,4,175738.0095,-0.00043,-0.00767,0.03333
5149,175737.8761,5,175738.0428,-0.00541,-0.0267,0.03333
5149,175737.8761,6,175738.0761,-0.00759,-0.01862,0.03333
5149,175737.8761,7,175738.1095,-0.00425,-0.02558,0.03333
5149,175737.8761,8,175738.1428,0.00037,-0.03541,0.03333
5149,175737.8761,9,175738.1761,-0.00364,-0.00683,0.03333
5149,175737.8761,10,175738.2095,-0.00504,-0.00864,0.03333
5149,175737.8761,11,175738.2428,-0.00538,-0.02104,0.03333
5149,175737.8761,12,175738.2761,-0.00185,-0.02967,0.03333
5149,175737.8761,13,175738.3095,-0.00098,-0.03374,0.03333
5149,175737.8761,14,175738.3428,-0.00368,-0.01756,0.03333
5149,175737.8761,15,175738.3761,-0.00301,-0.01996,0.03333
5149,175737.8761,16,175738.4095,0.0,0.0,0.03333
5149,175737.8761,17,175738.4428,0.0,0.0,0.03333
5149,175737.8761,18,175738.4761,0.0,0.0,0.03333
5149,175737.8761,19,175738.5095,0.0,0.0,0.03333
5149,175737.8761,20,175738.5428,0.0,0.0,0.03333
5149,175737.8761,21,175738.5761,0.0,0.0,0.03333
5149,175737.8761,22,175738.6095,0.0,0.0,0.03333
5149,175737.8761,23,175738.6428,0.0,0.0,0.03333
5149,175737.8761,24,175738.6761,0.0,0.0,0.03333
5149,175737.8761,25,175738.7095,0.0,0.0,0.03333
5149,175737.8761,26,175738.7428,0.0,0.0,0.03333
5149,175737.8761,27,175738.7761,0.0,0.0,0.03333
5149,175737.8761,28,175738.8095,0.0,0.0,0.03333
5149,175737.8761,29,175738.8428,0.0,0.0,0.03333
5149,175737.8761,30,175738.8761,0.0,0.0,0.03333
5149,175737.8761,31,175738.9095,0.0,0.0,0.03333
5150,175737.8761,0,175737.8761,0.0005,-0.00093,0.03333
5150,175737.8761,1,175737.9095,-0.00225,-0.01368,0.03333
5150,175737.8761,2,175737.9428,-0.00239,-0.00726,0.03333
5150,175737.8761,3,175737.9761,-0.00069,-0.01465,0.03333
5150,175737.8761,4,175738.0095,-0.00043,-0.00767,0.03333
5150,175737.8761,5,175738.0428,-0.00541,-0.0267,0.03333
5150,175737.8761,6,175738.0761,-0.00759,-0.01862,0.03333
5150,175737.8761,7,175738.1095,-0.00425,-0.02558,0.03333
5150,175737.8761,8,175738.1428,0.00037,-0.03541,0.03333
5150,175737.8761,9,175738.1761,-0.00364,-0.00683,0.03333
5150,175737.8761,10,175738.2095,-0.00504,-0.00864,0.03333
5150,175737.8761,11,175738.2428,-0.00538,-0.02104,0.03333
5150,175737.8761,12,175738.2761,-0.00185,-0.02967,0.03333
5150,175737.8761,13,175738.3095,-0.00098,-0.03374,0.03333
5150,175737.8761,14,175738.3428,-0.00368,-0.01756,0.03333
5150,175737.8761,15,175738.3761,-0.00301,-0.01996,0.03333
5150,175737.8761,16,175738.4095,0.0,0.0,0.03333
5150,175737.8761,17,175738.4428,0.0,0.0,0.03333
5150,175737.8761,18,175738.4761,0.0,0.0,0.03333
5150,175737.8761,19,175738.5095,0.0,0.0,0.03333
5150,175737.8761,20,175738.5428,0.0,0.0,0.03333
5150,175737.8761,21,175738.5761,0.0,0.0,0.03333
5150,175737.8761,22,175738.6095,0.0,0.0,0.03333
5150,175737.8761,23,175738.6428,0.0,0.0,0.03333
5150,175737.8761,24,175738.6761,0.0,0.0,0.03333
5150,175737.8761,25,175738.7095,0.0,0.0,0.03333
5150,175737.8761,26,175738.7428,0.0,0.0,0.03333
5150,175737.8761,27,175738.7761,0.0,0.0,0.03333
5150,175737.8761,28,175738.8095,0.0,0.0,0.03333
5150,175737.8761,29,175738.8428,0.0,0.0,0.03333
5150,175737.8761,30,175738.8761,0.0,0.0,0.03333
5150,175737.8761,31,175738.9095,0.0,0.0,0.03333
5151,175737.8761,0,175737.8761,0.0005,-0.00093,0.03333
5151,175737.8761,1,175737.9095,-0.00225,-0.01368,0.03333
5151,175737.8761,2,175737.9428,-0.00239,-0.00726,0.03333
5151,175737.8761,3,175737.9761,-0.00069,-0.01465,0.03333
5151,175737.8761,4,175738.0095,-0.00043,-0.00767,0.03333
5151,175737.8761,5,175738.0428,-0.00541,-0.0267,0.03333
5151,175737.8761,6,175738.0761,-0.00759,-0.01862,0.03333
5151,175737.8761,7,175738.1095,-0.00425,-0.02558,0.03333
5151,175737.8761,8,175738.1428,0.00037,-0.03541,0.03333
5151,175737.8761,9,175738.1761,-0.00364,-0.00683,0.03333
5151,175737.8761,10,175738.2095,-0.00504,-0.00864,0.03333
5151,175737.8761,11,175738.2428,-0.00538,-0.02104,0.03333
5151,175737.8761,12,175738.2761,-0.00185,-0.02967,0.03333
5151,175737.8761,13,175738.3095,-0.00098,-0.03374,0.03333
5151,175737.8761,14,175738.3428,-0.00368,-0.01756,0.03333
5151,175737.8761,15,175738.3761,-0.00301,-0.01996,0.03333
5151,175737.8761,16,175738.4095,0.0,0.0,0.03333
5151,175737.8761,17,175738.4428,0.0,0.0,0.03333
5151,175737.8761,18,175738.4761,0.0,0.0,0.03333
5151,175737.8761,19,175738.5095,0.0,0.0,0.03333
5151,175737.8761,20,175738.5428,0.0,0.0,0.03333
5151,175737.8761,21,175738.5761,0.0,0.0,0.03333
5151,175737.8761,22,175738.6095,0.0,0.0,0.03333
5151,175737.8761,23,175738.6428,0.0,0.0,0.03333
5151,175737.8761,24,175738.6761,0.0,0.0,0.03333
5151,175737.8761,25,175738.7095,0.0,0.0,0.03333
5151,175737.8761,26,175738.7428,0.0,0.0,0.03333
5151,175737.8761,27,175738.7761,0.0,0.0,0.03333
5151,175737.8761,28,175738.8095,0.0,0.0,0.03333
5151,175737.8761,29,175738.8428,0.0,0.0,0.03333
5151,175737.8761,30,175738.8761,0.0,0.0,0.03333
5151,175737.8761,31,175738.9095,0.0,0.0,0.03333
5152,175737.8761,0,175737.8761,0.0005,-0.00093,0.03333
5152,175737.8761,1,175737.9095,-0.00225,-0.01368,0.03333
5152,175737.8761,2,175737.9428,-0.00239,-0.00726,0.03333
5152,175737.8761,3,175737.9761,-0.00069,-0.01465,0.03333
5152,175737.8761,4,175738.0095,-0.00043,-0.00767,0.03333
5152,175737.8761,5,175738.0428,-0.00541,-0.0267,0.03333
5152,175737.8761,6,175738.0761,-0.00759,-0.01862,0.03333
5152,175737.8761,7,175738.1095,-0.00425,-0.02558,0.03333
5152,175737.8761,8,175738.1428,0.00037,-0.03541,0.03333
5152,175737.8761,9,175738.1761,-0.00364,-0.00683,0.03333
5152,175737.8761,10,175738.2095,-0.00504,-0.00864,0.03333
5152,175737.8761,11,175738.2428,-0.00538,-0.02104,0.03333
5152,175737.8761,12,175738.2761,-0.00185,-0.02967,0.03333
5152,175737.8761,13,175738.3095,-0.00098,-0.03374,0.03333
5152,175737.8761,14,175738.3428,-0.00368,-0.01756,0.03333
5152,175737.8761,15,175738.3761,-0.00301,-0.01996,0.03333
5152,175737.8761,16,175738.4095,0.0,0.0,0.03333
5152,175737.8761,17,175738.4428,0.0,0.0,0.03333
5152,175737.8761,18,175738.4761,0.0,0.0,0.03333
5152,175737.8761,19,175738.5095,0.0,0.0,0.03333
5152,175737.8761,20,175738.5428,0.0,0.0,0.03333
5152,175737.8761,21,175738.5761,0.0,0.0,0.03333
5152,175737.8761,22,175738.6095,0.0,0.0,0.03333
5152,175737.8761,23,175738.6428,0.0,0.0,0.03333
5152,175737.8761,24,175738.6761,0.0,0.0,0.03333
5152,175737.8761,25,175738.7095,0.0,0.0,0.03333
5152,175737.8761,26,175738.7428,0.0,0.0,0.03333
5152,175737.8761,27,175738.7761,0.0,0.0,0.03333
5152,175737.8761,28,175738.8095,0.0,0.0,0.03333
5152,175737.8761,29,175738.8428,0.0,0.0,0.03333
5152,175737.8761,30,175738.8761,0.0,0.0,0.03333
5152,175737.8761,31,175738.9095,0.0,0.0,0.03333
5153,175738.2824,0,175738.2824,-0.00225,-0.01368,0.03333
5153,175738.2824,1,175738.3157,-0.00281,-0.01209,0.03333
5153,175738.2824,2,175738.349,-0.00327,-0.0134,0.03333
5153,175738.2824,3,175738.3824,-0.00337,-0.01268,0.03333
5153,175738.2824,4,175738.4157,-0.00391,-0.02756,0.03333
5153,175738.2824,5,175738.449,-0.00404,-0.02375,0.03333
5153,175738.2824,6,175738.4824,-0.01873,-0.09764,0.03333
5153,175738.2824,7,175738.5157,-0.00888,-0.06126,0.03333
5153,175738.2824,8,175738.549,-0.02015,-0.10571,0.03333
5153,175738.2824,9,175738.5824,-0.01986,-0.10366,0.03333
5153,175738.2824,10,175738.6157,-0.0007,-0.00714,0.03333
5153,175738.2824,11,175738.649,-0.00509,-0.03302,0.03333
5153,175738.2824,12,175738.6824,-0.01275,-0.05352,0.03333
5153,175738.2824,13,175738.7157,-0.01351,-0.05418,0.03333
5153,175738.2824,14,175738.749,-0.0105,-0.04562,0.03333
5153,175738.2824,15,175738.7824,-0.01636,-0.05464,0.03333
5153,175738.2824,16,175738.8157,0.0,0.0,0.03333
5153,175738.2824,17,175738.849,0.0,0.0,0.03333
5153,175738.2824,18,175738.8824,0.0,0.0,0.03333
5153,175738.2824,19,175738.9157,0.0,0.0,0.03333
5153,175738.2824,20,175738.949,0.0,0.0,0.03333
5153,175738.2824,21,175738.9824,0.0,0.0,0.03333
5153,175738.2824,22,175739.0157,0.0,0.0,0.03333
5153,175738.2824,23,175739.049,0.0,0.0,0.03333
5153,175738.2824,24,175739.0824,0.0,0.0,0.03333
5153,175738.2824,25,175739.1157,0.0,0.0,0.03333
5153,175738.2824,26,175739.149,0.0,0.0,0.03333
5153,175738.2824,27,175739.1824,0.0,0.0,0.03333
5153,175738.2824,28,175739.2157,0.0,0.0,0.03333
5153,175738.2824,29,175739.249,0.0,0.0,0.03333
5153,175738.2824,30,175739.2824,0.0,0.0,0.03333
5153,175738.2824,31,175739.3157,0.0,0.0,0.03333
5154,175738.2824,0,175738.2824,-0.00225,-0.01368,0.03333
5154,175738.2824,1,175738.3157,-0.00281,-0.01209,0.03333
5154,175738.2824,2,175738.349,-0.00327,-0.0134,0.03333
5154,175738.2824,3,175738.3824,-0.00337,-0.01268,0.03333
5154,175738.2824,4,175738.4157,-0.00391,-0.02756,0.03333
5154,175738.2824,5,175738.449,-0.00404,-0.02375,0.03333
5154,175738.2824,6,175738.4824,-0.01873,-0.09764,0.03333
5154,175738.2824,7,175738.5157,-0.00888,-0.06126,0.03333
5154,175738.2824,8,175738.549,-0.02015,-0.10571,0.03333
5154,175738.2824,9,175738.5824,-0.01986,-0.10366,0.03333
5154,175738.2824,10,175738.6157,-0.0007,-0.00714,0.03333
5154,175738.2824,11,175738.649,-0.00509,-0.03302,0.03333
5154,175738.2824,12,175738.6824,-0.01275,-0.05352,0.03333
5154,175738.2824,13,175738.7157,-0.01351,-0.05418,0.03333
5154,175738.2824,14,175738.749,-0.0105,-0.04562,0.03333
5154,175738.2824,15,175738.7824,-0.01636,-0.05464,0.03333
5154,175738.2824,16,175738.8157,0.0,0.0,0.03333
5154,175738.2824,17,175738.849,0.0,0.0,0.03333
5154,175738.2824,18,175738.8824,0.0,0.0,0.03333
5154,175738.2824,19,175738.9157,0.0,0.0,0.03333
5154,175738.2824,20,175738.949,0.0,0.0,0.03333
5154,175738.2824,21,175738.9824,0.0,0.0,0.03333
5154,175738.2824,22,175739.0157,0.0,0.0,0.03333
5154,175738.2824,23,175739.049,0.0,0.0,0.03333
5154,175738.2824,24,175739.0824,0.0,0.0,0.03333
5154,175738.2824,25,175739.1157,0.0,0.0,0.03333
5154,175738.2824,26,175739.149,0.0,0.0,0.03333
5154,175738.2824,27,175739.1824,0.0,0.0,0.03333
5154,175738.2824,28,175739.2157,0.0,0.0,0.03333
5154,175738.2824,29,175739.249,0.0,0.0,0.03333
5154,175738.2824,30,175739.2824,0.0,0.0,0.03333
5154,175738.2824,31,175739.3157,0.0,0.0,0.03333
5155,175738.4852,0,175738.4852,-0.00281,-0.01209,0.03333
5155,175738.4852,1,175738.5186,-0.00242,-0.01236,0.03333
5155,175738.4852,2,175738.5519,-0.00298,-0.01078,0.03333
5155,175738.4852,3,175738.5852,0.00126,-0.01718,0.03333
5155,175738.4852,4,175738.6186,0.00361,-0.01674,0.03333
5155,175738.4852,5,175738.6519,-0.00213,-0.02554,0.03333
5155,175738.4852,6,175738.6852,-0.00278,-0.00869,0.03333
5155,175738.4852,7,175738.7186,-0.00193,-0.00438,0.03333
5155,175738.4852,8,175738.7519,-0.00166,-0.00441,0.03333
5155,175738.4852,9,175738.7852,-0.00451,0.00019,0.03333
5155,175738.4852,10,175738.8186,-0.0024,-0.0024,0.03333
5155,175738.4852,11,175738.8519,-0.00082,-0.00576,0.03333
5155,175738.4852,12,175738.8852,-0.00225,-0.00764,0.03333
5155,175738.4852,13,175738.9186,-0.00142,-0.0193,0.03333
5155,175738.4852,14,175738.9519,-0.00867,-0.04691,0.03333
5155,175738.4852,15,175738.9852,-0.00895,-0.03627,0.03333
5155,175738.4852,16,175739.0186,0.0,0.0,0.03333
5155,175738.4852,17,175739.0519,0.0,0.0,0.03333
5155,175738.4852,18,175739.0852,0.0,0.0,0.03333
5155,175738.4852,19,175739.1186,0.0,0.0,0.03333
5155,175738.4852,20,175739.1519,0.0,0.0,0.03333
5155,175738.4852,21,175739.1852,0.0,0.0,0.03333
5155,175738.4852,22,175739.2186,0.0,0.0,0.03333
5155,175738.4852,23,175739.2519,0.0,0.0,0.03333
5155,175738.4852,24,175739.2852,0.0,0.0,0.03333
5155,175738.4852,25,175739.3186,0.0,0.0,0.03333
5155,175738.4852,26,175739.3519,0.0,0.0,0.03333
5155,175738.4852,27,175739.3852,0.0,0.0,0.03333
5155,175738.4852,28,175739.4186,0.0,0.0,0.03333
5155,175738.4852,29,175739.4519,0.0,0.0,0.03333
5155,175738.4852,30,175739.4852,0.0,0.0,0.03333
5155,175738.4852,31,175739.5186,0.0,0.0,0.03333
5156,175738.4852,0,175738.4852,-0.00281,-0.01209,0.03333
5156,175738.4852,1,175738.5186,-0.00242,-0.01236,0.03333
5156,175738.4852,2,175738.5519,-0.00298,-0.01078,0.03333
5156,175738.4852,3,175738.5852,0.00126,-0.01718,0.03333
5156,175738.4852,4,175738.6186,0.00361,-0.01674,0.03333
5156,175738.4852,5,175738.6519,-0.00213,-0.02554,0.03333
5156,175738.4852,6,175738.6852,-0.00278,-0.00869,0.03333
5156,175738.4852,7,175738.7186,-0.00193,-0.00438,0.03333
5156,175738.4852,8,175738.7519,-0.00166,-0.00441,0.03333
5156,175738.4852,9,175738.7852,-0.00451,0.00019,0.03333
5156,175738.4852,10,175738.8186,-0.0024,-0.0024,0.03333
5156,175738.4852,11,175738.8519,-0.00082,-0.00576,0.03333
5156,175738.4852,12,175738.8852,-0.00225,-0.00764,0.03333
5156,175738.4852,13,175738.9186,-0.00142,-0.0193,0.03333
5156,175738.4852,14,175738.9519,-0.00867,-0.04691,0.03333
5156,175738.4852,15,175738.9852,-0.00895,-0.03627,0.03333
5156,175738.4852,16,175739.0186,0.0,0.0,0.03333
5156,175738.4852,17,175739.0519,0.0,0.0,0.03333
5156,175738.4852,18,175739.0852,0.0,0.0,0.03333
5156,175738.4852,19,175739.1186,0.0,0.0,0.03333
5156,175738.4852,20,175739.1519,0.0,0.0,0.03333
5156,175738.4852,21,175739.1852,0.0,0.0,0.03333
5156,175738.4852,22,175739.2186,0.0,0.0,0.03333
5156,175738.4852,23,175739.2519,0.0,0.0,0.03333
5156,175738.4852,24,175739.2852,0.0,0.0,0.03333
5156,175738.4852,25,175739.3186,0.0,0.0,0.03333
5156,175738.4852,26,175739.3519,0.0,0.0,0.03333
5156,175738.4852,27,175739.3852,0.0,0.0,0.03333
5156,175738.4852,28,175739.4186,0.0,0.0,0.03333
5156,175738.4852,29,175739.4519,0.0,0.0,0.03333
5156,175738.4852,30,175739.4852,0.0,0.0,0.03333
5156,175738.4852,31,175739.5186,0.0,0.0,0.03333
5157,175738.6882,0,175738.6882,-0.00242,-0.01236,0.03333
5157,175738.6882,1,175738.7216,-0.00256,-0.01261,0.03333
5157,175738.6882,2,175738.7549,-0.00228,-0.01674,0.03333
5157,175738.6882,3,175738.7882,-0.00536,-0.01275,0.03333
5157,175738.6882,4,175738.8216,-0.00826,-0.00932,0.03333
5157,175738.6882,5,175738.8549,-0.00073,-0.00795,0.03333
5157,175738.6882,6,175738.8882,0.00183,-0.00518,0.03333
5157,175738.6882,7,175738.9216,-5e-05,-0.00686,0.03333
5157,175738.6882,8,175738.9549,-0.00608,-0.01468,0.03333
5157,175738.6882,9,175738.9882,-0.0075,-0.02251,0.03333
5157,175738.6882,10,175739.0216,-0.00531,-0.02378,0.03333
5157,175738.6882,11,175739.0549,-0.01118,-0.01672,0.03333
5157,175738.6882,12,175739.0882,-0.00512,-0.02057,0.03333
5157,175738.6882,13,175739.1216,-5e-05,-0.00696,0.03333
5157,175738.6882,14,175739.1549,-0.00549,-0.02058,0.03333
5157,175738.6882,15,175739.1882,-0.00213,-0.01997,0.03333
5157,175738.6882,16,175739.2216,0.0,0.0,0.03333
5157,175738.6882,17,175739.2549,0.0,0.0,0.03333
5157,175738.6882,18,175739.2882,0.0,0.0,0.03333
5157,175738.6882,19,175739.3216,0.0,0.0,0.03333
5157,175738.6882,20,175739.3549,0.0,0.0,0.03333
5157,175738.6882,21,175739.3882,0.0,0.0,0.03333
5157,175738.6882,22,175739.4216,0.0,0.0,0.03333
5157,175738.6882,23,175739.4549,0.0,0.0,0.03333
5157,175738.6882,24,175739.4882,0.0,0.0,0.03333
5157,175738.6882,25,175739.5216,0.0,0.0,0.03333
5157,175738.6882,26,175739.5549,0.0,0.0,0.03333
5157,175738.6882,27,175739.5882,0.0,0.0,0.03333
5157,175738.6882,28,175739.6216,0.0,0.0,0.03333
5157,175738.6882,29,175739.6549,0.0,0.0,0.03333
5157,175738.6882,30,175739.6882,0.0,0.0,0.03333
5157,175738.6882,31,175739.7216,0.0,0.0,0.03333
5158,175738.6882,0,175738.6882,-0.00242,-0.01236,0.03333
5158,175738.6882,1,175738.7216,-0.00256,-0.01261,0.03333
5158,175738.6882,2,175738.7549,-0.00228,-0.01674,0.03333
5158,175738.6882,3,175738.7882,-0.00536,-0.01275,0.03333
5158,175738.6882,4,175738.8216,-0.00826,-0.00932,0.03333
5158,175738.6882,5,175738.8549,-0.00073,-0.00795,0.03333
5158,175738.6882,6,175738.8882,0.00183,-0.00518,0.03333
5158,175738.6882,7,175738.9216,-5e-05,-0.00686,0.03333
5158,175738.6882,8,175738.9549,-0.00608,-0.01468,0.03333
5158,175738.6882,9,175738.9882,-0.0075,-0.02251,0.03333
5158,175738.6882,10,175739.0216,-0.00531,-0.02378,0.03333
5158,175738.6882,11,175739.0549,-0.01118,-0.01672,0.03333
5158,175738.6882,12,175739.0882,-0.00512,-0.02057,0.03333
5158,175738.6882,13,175739.1216,-5e-05,-0.00696,0.03333
5158,175738.6882,14,175739.1549,-0.00549,-0.02058,0.03333
5158,175738.6882,15,175739.1882,-0.00213,-0.01997,0.03333
5158,175738.6882,16,175739.2216,0.0,0.0,0.03333
5158,175738.6882,17,175739.2549,0.0,0.0,0.03333
5158,175738.6882,18,175739.2882,0.0,0.0,0.03333
5158,175738.6882,19,175739.3216,0.0,0.0,0.03333
5158,175738.6882,20,175739.3549,0.0,0.0,0.03333
5158,175738.6882,21,175739.3882,0.0,0.0,0.03333
5158,175738.6882,22,175739.4216,0.0,0.0,0.03333
5158,175738.6882,23,175739.4549,0.0,0.0,0.03333
5158,175738.6882,24,175739.4882,0.0,0.0,0.03333
5158,175738.6882,25,175739.5216,0.0,0.0,0.03333
5158,175738.6882,26,175739.5549,0.0,0.0,0.03333
5158,175738.6882,27,175739.5882,0.0,0.0,0.03333
5158,175738.6882,28,175739.6216,0.0,0.0,0.03333
5158,175738.6882,29,175739.6549,0.0,0.0,0.03333
5158,175738.6882,30,175739.6882,0.0,0.0,0.03333
5158,175738.6882,31,175739.7216,0.0,0.0,0.03333
5159,175738.6882,0,175738.6882,-0.00242,-0.01236,0.03333
5159,175738.6882,1,175738.7216,-0.00256,-0.01261,0.03333
5159,175738.6882,2,175738.7549,-0.00228,-0.01674,0.03333
5159,175738.6882,3,175738.7882,-0.00536,-0.01275,0.03333
5159,175738.6882,4,175738.8216,-0.00826,-0.00932,0.03333
5159,175738.6882,5,175738.8549,-0.00073,-0.00795,0.03333
5159,175738.6882,6,175738.8882,0.00183,-0.00518,0.03333
5159,175738.6882,7,175738.9216,-5e-05,-0.00686,0.03333
5159,175738.6882,8,175738.9549,-0.00608,-0.01468,0.03333
5159,175738.6882,9,175738.9882,-0.0075,-0.02251,0.03333
5159,175738.6882,10,175739.0216,-0.00531,-0.02378,0.03333
5159,175738.6882,11,175739.0549,-0.01118,-0.01672,0.03333
5159,175738.6882,12,175739.0882,-0.00512,-0.02057,0.03333
5159,175738.6882,13,175739.1216,-5e-05,-0.00696,0.03333
5159,175738.6882,14,175739.1549,-0.00549,-0.02058,0.03333
5159,175738.6882,15,175739.1882,-0.00213,-0.01997,0.03333
5159,175738.6882,16,175739.2216,0.0,0.0,0.03333
5159,175738.6882,17,175739.2549,0.0,0.0,0.03333
5159,175738.6882,18,175739.2882,0.0,0.0,0.03333
5159,175738.6882,19,175739.3216,0.0,0.0,0.03333
5159,175738.6882,20,175739.3549,0.0,0.0,0.03333
5159,175738.6882,21,175739.3882,0.0,0.0,0.03333
5159,175738.6882,22,175739.4216,0.0,0.0,0.03333
5159,175738.6882,23,175739.4549,0.0,0.0,0.03333
5159,175738.6882,24,175739.4882,0.0,0.0,0.03333
5159,175738.6882,25,175739.5216,0.0,0.0,0.03333
5159,175738.6882,26,175739.5549,0.0,0.0,0.03333
5159,175738.6882,27,175739.5882,0.0,0.0,0.03333
5159,175738.6882,28,175739.6216,0.0,0.0,0.03333
5159,175738.6882,29,175739.6549,0.0,0.0,0.03333
5159,175738.6882,30,175739.6882,0.0,0.0,0.03333
5159,175738.6882,31,175739.7216,0.0,0.0,0.03333
5160,175738.9951,0,175738.9951,-0.00256,-0.01261,0.03333
5160,175738.9951,1,175739.0285,-0.00063,-0.01103,0.03333
5160,175738.9951,2,175739.0618,-0.00383,-0.0115,0.03333
5160,175738.9951,3,175739.0951,-0.00443,-0.00306,0.03333
