seq,anchor_robot_t,step,step_robot_t,vx,wz,dt
23195,432128.672,2,432128.7386,0.0,0.0,0.03333
23195,432128.672,3,432128.772,0.0,0.0,0.03333
23195,432128.672,4,432128.8053,0.0,0.0,0.03333
23195,432128.672,5,432128.8386,0.0,0.0,0.03333
23195,432128.672,6,432128.872,0.0,0.0,0.03333
23195,432128.672,7,432128.9053,0.0,0.0,0.03333
23195,432128.672,8,432128.9386,0.0,0.0,0.03333
23195,432128.672,9,432128.972,0.0,0.0,0.03333
23195,432128.672,10,432129.0053,0.0,0.0,0.03333
23195,432128.672,11,432129.0386,0.0,0.0,0.03333
23195,432128.672,12,432129.072,0.0,0.0,0.03333
23195,432128.672,13,432129.1053,0.0,0.0,0.03333
23195,432128.672,14,432129.1386,0.0,0.0,0.03333
23195,432128.672,15,432129.172,0.0,0.0,0.03333
23195,432128.672,16,432129.2053,0.0,0.0,0.03333
23195,432128.672,17,432129.2386,0.0,0.0,0.03333
23195,432128.672,18,432129.272,0.0,0.0,0.03333
23195,432128.672,19,432129.3053,0.0,0.0,0.03333
23195,432128.672,20,432129.3386,0.0,0.0,0.03333
23195,432128.672,21,432129.372,0.0,0.0,0.03333
23195,432128.672,22,432129.4053,0.0,0.0,0.03333
23195,432128.672,23,432129.4386,0.0,0.0,0.03333
23195,432128.672,24,432129.472,0.0,0.0,0.03333
23195,432128.672,25,432129.5053,0.0,0.0,0.03333
23195,432128.672,26,432129.5386,0.0,0.0,0.03333
23195,432128.672,27,432129.572,0.0,0.0,0.03333
23195,432128.672,28,432129.6053,0.0,0.0,0.03333
23195,432128.672,29,432129.6386,0.0,0.0,0.03333
23195,432128.672,30,432129.672,0.0,0.0,0.03333
23195,432128.672,31,432129.7053,0.0,0.0,0.03333
23196,432128.7734,0,432128.7734,0.0,0.0,0.03333
23196,432128.7734,1,432128.8068,0.0,0.0,0.03333
23196,432128.7734,2,432128.8401,0.0,0.0,0.03333
23196,432128.7734,3,432128.8734,0.0,0.0,0.03333
23196,432128.7734,4,432128.9068,0.0,0.0,0.03333
23196,432128.7734,5,432128.9401,0.0,0.0,0.03333
23196,432128.7734,6,432128.9734,0.0,0.0,0.03333
23196,432128.7734,7,432129.0068,0.0,0.0,0.03333
23196,432128.7734,8,432129.0401,0.0,0.0,0.03333
23196,432128.7734,9,432129.0734,0.0,0.0,0.03333
23196,432128.7734,10,432129.1068,0.0,0.0,0.03333
23196,432128.7734,11,432129.1401,0.0,0.0,0.03333
23196,432128.7734,12,432129.1734,0.0,0.0,0.03333
23196,432128.7734,13,432129.2068,0.0,0.0,0.03333
23196,432128.7734,14,432129.2401,0.0,0.0,0.03333
23196,432128.7734,15,432129.2734,0.0,0.0,0.03333
23196,432128.7734,16,432129.3068,0.0,0.0,0.03333
23196,432128.7734,17,432129.3401,0.0,0.0,0.03333
23196,432128.7734,18,432129.3734,0.0,0.0,0.03333
23196,432128.7734,19,432129.4068,0.0,0.0,0.03333
23196,432128.7734,20,432129.4401,0.0,0.0,0.03333
23196,432128.7734,21,432129.4734,0.0,0.0,0.03333
23196,432128.7734,22,432129.5068,0.0,0.0,0.03333
23196,432128.7734,23,432129.5401,0.0,0.0,0.03333
23196,432128.7734,24,432129.5734,0.0,0.0,0.03333
23196,432128.7734,25,432129.6068,0.0,0.0,0.03333
23196,432128.7734,26,432129.6401,0.0,0.0,0.03333
23196,432128.7734,27,432129.6734,0.0,0.0,0.03333
23196,432128.7734,28,432129.7068,0.0,0.0,0.03333
23196,432128.7734,29,432129.7401,0.0,0.0,0.03333
23196,432128.7734,30,432129.7734,0.0,0.0,0.03333
23196,432128.7734,31,432129.8068,0.0,0.0,0.03333
23197,432128.8743,0,432128.8743,0.0,0.0,0.03333
23197,432128.8743,1,432128.9077,0.0,0.0,0.03333
23197,432128.8743,2,432128.941,0.0,0.0,0.03333
23197,432128.8743,3,432128.9743,0.0,0.0,0.03333
23197,432128.8743,4,432129.0077,0.0,0.0,0.03333
23197,432128.8743,5,432129.041,0.0,0.0,0.03333
23197,432128.8743,6,432129.0743,0.0,0.0,0.03333
23197,432128.8743,7,432129.1077,0.0,0.0,0.03333
23197,432128.8743,8,432129.141,0.0,0.0,0.03333
23197,432128.8743,9,432129.1743,0.0,0.0,0.03333
23197,432128.8743,10,432129.2077,0.0,0.0,0.03333
23197,432128.8743,11,432129.241,0.0,0.0,0.03333
23197,432128.8743,12,432129.2743,0.0,0.0,0.03333
23197,432128.8743,13,432129.3077,0.0,0.0,0.03333
23197,432128.8743,14,432129.341,0.0,0.0,0.03333
23197,432128.8743,15,432129.3743,0.0,0.0,0.03333
23197,432128.8743,16,432129.4077,0.0,0.0,0.03333
23197,432128.8743,17,432129.441,0.0,0.0,0.03333
23197,432128.8743,18,432129.4743,0.0,0.0,0.03333
23197,432128.8743,19,432129.5077,0.0,0.0,0.03333
23197,432128.8743,20,432129.541,0.0,0.0,0.03333
23197,432128.8743,21,432129.5743,0.0,0.0,0.03333
23197,432128.8743,22,432129.6077,0.0,0.0,0.03333
23197,432128.8743,23,432129.641,0.0,0.0,0.03333
23197,432128.8743,24,432129.6743,0.0,0.0,0.03333
23197,432128.8743,25,432129.7077,0.0,0.0,0.03333
23197,432128.8743,26,432129.741,0.0,0.0,0.03333
23197,432128.8743,27,432129.7743,0.0,0.0,0.03333
23197,432128.8743,28,432129.8077,0.0,0.0,0.03333
23197,432128.8743,29,432129.841,0.0,0.0,0.03333
23197,432128.8743,30,432129.8743,0.0,0.0,0.03333
23197,432128.8743,31,432129.9077,0.0,0.0,0.03333
23198,432128.9749,0,432128.9749,0.0,0.0,0.03333
23198,432128.9749,1,432129.0083,0.0,0.0,0.03333
23198,432128.9749,2,432129.0416,0.0,0.0,0.03333
23198,432128.9749,3,432129.0749,0.0,0.0,0.03333
23198,432128.9749,4,432129.1083,0.0,0.0,0.03333
23198,432128.9749,5,432129.1416,0.0,0.0,0.03333
23198,432128.9749,6,432129.1749,0.0,0.0,0.03333
23198,432128.9749,7,432129.2083,0.0,0.0,0.03333
23198,432128.9749,8,432129.2416,0.0,0.0,0.03333
23198,432128.9749,9,432129.2749,0.0,0.0,0.03333
23198,432128.9749,10,432129.3083,0.0,0.0,0.03333
23198,432128.9749,11,432129.3416,0.0,0.0,0.03333
23198,432128.9749,12,432129.3749,0.0,0.0,0.03333
23198,432128.9749,13,432129.4083,0.0,0.0,0.03333
23198,432128.9749,14,432129.4416,0.0,0.0,0.03333
23198,432128.9749,15,432129.4749,0.0,0.0,0.03333
23198,432128.9749,16,432129.5083,0.0,0.0,0.03333
23198,432128.9749,17,432129.5416,0.0,0.0,0.03333
23198,432128.9749,18,432129.5749,0.0,0.0,0.03333
23198,432128.9749,19,432129.6083,0.0,0.0,0.03333
23198,432128.9749,20,432129.6416,0.0,0.0,0.03333
23198,432128.9749,21,432129.6749,0.0,0.0,0.03333
23198,432128.9749,22,432129.7083,0.0,0.0,0.03333
23198,432128.9749,23,432129.7416,0.0,0.0,0.03333
23198,432128.9749,24,432129.7749,0.0,0.0,0.03333
23198,432128.9749,25,432129.8083,0.0,0.0,0.03333
23198,432128.9749,26,432129.8416,0.0,0.0,0.03333
23198,432128.9749,27,432129.8749,0.0,0.0,0.03333
23198,432128.9749,28,432129.9083,0.0,0.0,0.03333
23198,432128.9749,29,432129.9416,0.0,0.0,0.03333
23198,432128.9749,30,432129.9749,0.0,0.0,0.03333
23198,432128.9749,31,432130.0083,0.0,0.0,0.03333
23199,432129.0763,0,432129.0763,0.0,0.0,0.03333
23199,432129.0763,1,432129.1097,0.0,0.0,0.03333
23199,432129.0763,2,432129.143,0.0,0.0,0.03333
23199,432129.0763,3,432129.1763,0.0,0.0,0.03333
23199,432129.0763,4,432129.2097,0.0,0.0,0.03333
23199,432129.0763,5,432129.243,0.0,0.0,0.03333
23199,432129.0763,6,432129.2763,0.0,0.0,0.03333
23199,432129.0763,7,432129.3097,0.0,0.0,0.03333
23199,432129.0763,8,432129.343,0.0,0.0,0.03333
23199,432129.0763,9,432129.3763,0.0,0.0,0.03333
23199,432129.0763,10,432129.4097,0.0,0.0,0.03333
23199,432129.0763,11,432129.443,0.0,0.0,0.03333
23199,432129.0763,12,432129.4763,0.0,0.0,0.03333
23199,432129.0763,13,432129.5097,0.0,0.0,0.03333
23199,432129.0763,14,432129.543,0.0,0.0,0.03333
23199,432129.0763,15,432129.5763,0.0,0.0,0.03333
23199,432129.0763,16,432129.6097,0.0,0.0,0.03333
23199,432129.0763,17,432129.643,0.0,0.0,0.03333
23199,432129.0763,18,432129.6763,0.0,0.0,0.03333
23199,432129.0763,19,432129.7097,0.0,0.0,0.03333
23199,432129.0763,20,432129.743,0.0,0.0,0.03333
23199,432129.0763,21,432129.7763,0.0,0.0,0.03333
23199,432129.0763,22,432129.8097,0.0,0.0,0.03333
23199,432129.0763,23,432129.843,0.0,0.0,0.03333
23199,432129.0763,24,432129.8763,0.0,0.0,0.03333
23199,432129.0763,25,432129.9097,0.0,0.0,0.03333
23199,432129.0763,26,432129.943,0.0,0.0,0.03333
23199,432129.0763,27,432129.9763,0.0,0.0,0.03333
23199,432129.0763,28,432130.0097,0.0,0.0,0.03333
23199,432129.0763,29,432130.043,0.0,0.0,0.03333
23199,432129.0763,30,432130.0763,0.0,0.0,0.03333
23199,432129.0763,31,432130.1097,0.0,0.0,0.03333
23200,432129.1775,0,432129.1775,0.0,0.0,0.03333
23200,432129.1775,1,432129.2109,0.0,0.0,0.03333
23200,432129.1775,2,432129.2442,0.0,0.0,0.03333
23200,432129.1775,3,432129.2775,0.0,0.0,0.03333
23200,432129.1775,4,432129.3109,0.0,0.0,0.03333
23200,432129.1775,5,432129.3442,0.0,0.0,0.03333
23200,432129.1775,6,432129.3775,0.0,0.0,0.03333
23200,432129.1775,7,432129.4109,0.0,0.0,0.03333
23200,432129.1775,8,432129.4442,0.0,0.0,0.03333
23200,432129.1775,9,432129.4775,0.0,0.0,0.03333
23200,432129.1775,10,432129.5109,0.0,0.0,0.03333
23200,432129.1775,11,432129.5442,0.0,0.0,0.03333
23200,432129.1775,12,432129.5775,0.0,0.0,0.03333
23200,432129.1775,13,432129.6109,0.0,0.0,0.03333
23200,432129.1775,14,432129.6442,0.0,0.0,0.03333
23200,432129.1775,15,432129.6775,0.0,0.0,0.03333
23200,432129.1775,16,432129.7109,0.0,0.0,0.03333
23200,432129.1775,17,432129.7442,0.0,0.0,0.03333
23200,432129.1775,18,432129.7775,0.0,0.0,0.03333
23200,432129.1775,19,432129.8109,0.0,0.0,0.03333
23200,432129.1775,20,432129.8442,0.0,0.0,0.03333
23200,432129.1775,21,432129.8775,0.0,0.0,0.03333
23200,432129.1775,22,432129.9109,0.0,0.0,0.03333
23200,432129.1775,23,432129.9442,0.0,0.0,0.03333
23200,432129.1775,24,432129.9775,0.0,0.0,0.03333
23200,432129.1775,25,432130.0109,0.0,0.0,0.03333
23200,432129.1775,26,432130.0442,0.0,0.0,0.03333
23200,432129.1775,27,432130.0775,0.0,0.0,0.03333
23200,432129.1775,28,432130.1109,0.0,0.0,0.03333
23200,432129.1775,29,432130.1442,0.0,0.0,0.03333
23200,432129.1775,30,432130.1775,0.0,0.0,0.03333
23200,432129.1775,31,432130.2109,0.0,0.0,0.03333
23201,432129.2796,0,432129.2796,0.0,0.0,0.03333
23201,432129.2796,1,432129.3129,0.0,0.0,0.03333
23201,432129.2796,2,432129.3463,0.0,0.0,0.03333
23201,432129.2796,3,432129.3796,0.0,0.0,0.03333
23201,432129.2796,4,432129.4129,0.0,0.0,0.03333
23201,432129.2796,5,432129.4463,0.0,0.0,0.03333
23201,432129.2796,6,432129.4796,0.0,0.0,0.03333
23201,432129.2796,7,432129.5129,0.0,0.0,0.03333
23201,432129.2796,8,432129.5463,0.0,0.0,0.03333
23201,432129.2796,9,432129.5796,0.0,0.0,0.03333
23201,432129.2796,10,432129.6129,0.0,0.0,0.03333
23201,432129.2796,11,432129.6463,0.0,0.0,0.03333
23201,432129.2796,12,432129.6796,0.0,0.0,0.03333
23201,432129.2796,13,432129.7129,0.0,0.0,0.03333
23201,432129.2796,14,432129.7463,0.0,0.0,0.03333
23201,432129.2796,15,432129.7796,0.0,0.0,0.03333
23201,432129.2796,16,432129.8129,0.0,0.0,0.03333
23201,432129.2796,17,432129.8463,0.0,0.0,0.03333
23201,432129.2796,18,432129.8796,0.0,0.0,0.03333
23201,432129.2796,19,432129.9129,0.0,0.0,0.03333
23201,432129.2796,20,432129.9463,0.0,0.0,0.03333
23201,432129.2796,21,432129.9796,0.0,0.0,0.03333
23201,432129.2796,22,432130.0129,0.0,0.0,0.03333
23201,432129.2796,23,432130.0463,0.0,0.0,0.03333
23201,432129.2796,24,432130.0796,0.0,0.0,0.03333
23201,432129.2796,25,432130.1129,0.0,0.0,0.03333
23201,432129.2796,26,432130.1463,0.0,0.0,0.03333
23201,432129.2796,27,432130.1796,0.0,0.0,0.03333
23201,432129.2796,28,432130.2129,0.0,0.0,0.03333
23201,432129.2796,29,432130.2463,0.0,0.0,0.03333
23201,432129.2796,30,432130.2796,0.0,0.0,0.03333
23201,432129.2796,31,432130.3129,0.0,0.0,0.03333
23202,432129.3807,0,432129.3807,0.0,0.0,0.03333
23202,432129.3807,1,432129.414,0.0,0.0,0.03333
23202,432129.3807,2,432129.4473,0.0,0.0,0.03333
23202,432129.3807,3,432129.4807,0.0,0.0,0.03333
23202,432129.3807,4,432129.514,0.0,0.0,0.03333
23202,432129.3807,5,432129.5473,0.0,0.0,0.03333
23202,432129.3807,6,432129.5807,0.0,0.0,0.03333
23202,432129.3807,7,432129.614,0.0,0.0,0.03333
23202,432129.3807,8,432129.6473,0.0,0.0,0.03333
23202,432129.3807,9,432129.6807,0.0,0.0,0.03333
23202,432129.3807,10,432129.714,0.0,0.0,0.03333
23202,432129.3807,11,432129.7473,0.0,0.0,0.03333
23202,432129.3807,12,432129.7807,0.0,0.0,0.03333
23202,432129.3807,13,432129.814,0.0,0.0,0.03333
23202,432129.3807,14,432129.8473,0.0,0.0,0.03333
23202,432129.3807,15,432129.8807,0.0,0.0,0.03333
23202,432129.3807,16,432129.914,0.0,0.0,0.03333
23202,432129.3807,17,432129.9473,0.0,0.0,0.03333
23202,432129.3807,18,432129.9807,0.0,0.0,0.03333
23202,432129.3807,19,432130.014,0.0,0.0,0.03333
23202,432129.3807,20,432130.0473,0.0,0.0,0.03333
23202,432129.3807,21,432130.0807,0.0,0.0,0.03333
23202,432129.3807,22,432130.114,0.0,0.0,0.03333
23202,432129.3807,23,432130.1473,0.0,0.0,0.03333
23202,432129.3807,24,432130.1807,0.0,0.0,0.03333
23202,432129.3807,25,432130.214,0.0,0.0,0.03333
23202,432129.3807,26,432130.2473,0.0,0.0,0.03333
23202,432129.3807,27,432130.2807,0.0,0.0,0.03333
23202,432129.3807,28,432130.314,0.0,0.0,0.03333
23202,432129.3807,29,432130.3473,0.0,0.0,0.03333
23202,432129.3807,30,432130.3807,0.0,0.0,0.03333
23202,432129.3807,31,432130.414,0.0,0.0,0.03333
23203,432129.4817,0,432129.4817,0.0,0.0,0.03333
23203,432129.4817,1,432129.515,0.0,0.0,0.03333
23203,432129.4817,2,432129.5483,0.0,0.0,0.03333
23203,432129.4817,3,432129.5817,0.0,0.0,0.03333
23203,432129.4817,4,432129.615,0.0,0.0,0.03333
23203,432129.4817,5,432129.6483,0.0,0.0,0.03333
23203,432129.4817,6,432129.6817,0.0,0.0,0.03333
23203,432129.4817,7,432129.715,0.0,0.0,0.03333
23203,432129.4817,8,432129.7483,0.0,0.0,0.03333
23203,432129.4817,9,432129.7817,0.0,0.0,0.03333
23203,432129.4817,10,432129.815,0.0,0.0,0.03333
23203,432129.4817,11,432129.8483,0.0,0.0,0.03333
23203,432129.4817,12,432129.8817,0.0,0.0,0.03333
23203,432129.4817,13,432129.915,0.0,0.0,0.03333
23203,432129.4817,14,432129.9483,0.0,0.0,0.03333
23203,432129.4817,15,432129.9817,0.0,0.0,0.03333
23203,432129.4817,16,432130.015,0.0,0.0,0.03333
23203,432129.4817,17,432130.0483,0.0,0.0,0.03333
23203,432129.4817,18,432130.0817,0.0,0.0,0.03333
23203,432129.4817,19,432130.115,0.0,0.0,0.03333
23203,432129.4817,20,432130.1483,0.0,0.0,0.03333
23203,432129.4817,21,432130.1817,0.0,0.0,0.03333
23203,432129.4817,22,432130.215,0.0,0.0,0.03333
23203,432129.4817,23,432130.2483,0.0,0.0,0.03333
23203,432129.4817,24,432130.2817,0.0,0.0,0.03333
23203,432129.4817,25,432130.315,0.0,0.0,0.03333
23203,432129.4817,26,432130.3483,0.0,0.0,0.03333
23203,432129.4817,27,432130.3817,0.0,0.0,0.03333
23203,432129.4817,28,432130.415,0.0,0.0,0.03333
23203,432129.4817,29,432130.4483,0.0,0.0,0.03333
23203,432129.4817,30,432130.4817,0.0,0.0,0.03333
23203,432129.4817,31,432130.515,0.0,0.0,0.03333
23204,432129.5831,0,432129.5831,0.0,0.0,0.03333
23204,432129.5831,1,432129.6164,0.0,0.0,0.03333
23204,432129.5831,2,432129.6498,0.0,0.0,0.03333
23204,432129.5831,3,432129.6831,0.0,0.0,0.03333
23204,432129.5831,4,432129.7164,0.0,0.0,0.03333
23204,432129.5831,5,432129.7498,0.0,0.0,0.03333
23204,432129.5831,6,432129.7831,0.0,0.0,0.03333
23204,432129.5831,7,432129.8164,0.0,0.0,0.03333
23204,432129.5831,8,432129.8498,0.0,0.0,0.03333
23204,432129.5831,9,432129.8831,0.0,0.0,0.03333
23204,432129.5831,10,432129.9164,0.0,0.0,0.03333
23204,432129.5831,11,432129.9498,0.0,0.0,0.03333
23204,432129.5831,12,432129.9831,0.0,0.0,0.03333
23204,432129.5831,13,432130.0164,0.0,0.0,0.03333
23204,432129.5831,14,432130.0498,0.0,0.0,0.03333
23204,432129.5831,15,432130.0831,0.0,0.0,0.03333
23204,432129.5831,16,432130.1164,0.0,0.0,0.03333
23204,432129.5831,17,432130.1498,0.0,0.0,0.03333
23204,432129.5831,18,432130.1831,0.0,0.0,0.03333
23204,432129.5831,19,432130.2164,0.0,0.0,0.03333
23204,432129.5831,20,432130.2498,0.0,0.0,0.03333
23204,432129.5831,21,432130.2831,0.0,0.0,0.03333
23204,432129.5831,22,432130.3164,0.0,0.0,0.03333
23204,432129.5831,23,432130.3498,0.0,0.0,0.03333
23204,432129.5831,24,432130.3831,0.0,0.0,0.03333
23204,432129.5831,25,432130.4164,0.0,0.0,0.03333
23204,432129.5831,26,432130.4498,0.0,0.0,0.03333
23204,432129.5831,27,432130.4831,0.0,0.0,0.03333
23204,432129.5831,28,432130.5164,0.0,0.0,0.03333
23204,432129.5831,29,432130.5498,0.0,0.0,0.03333
23204,432129.5831,30,432130.5831,0.0,0.0,0.03333
23204,432129.5831,31,432130.6164,0.0,0.0,0.03333
23205,432129.685,0,432129.685,0.0,0.0,0.03333
23205,432129.685,1,432129.7183,0.0,0.0,0.03333
23205,432129.685,2,432129.7516,0.0,0.0,0.03333
23205,432129.685,3,432129.785,0.0,0.0,0.03333
23205,432129.685,4,432129.8183,0.0,0.0,0.03333
23205,432129.685,5,432129.8516,0.0,0.0,0.03333
23205,432129.685,6,432129.885,0.0,0.0,0.03333
23205,432129.685,7,432129.9183,0.0,0.0,0.03333
23205,432129.685,8,432129.9516,0.0,0.0,0.03333
23205,432129.685,9,432129.985,0.0,0.0,0.03333
23205,432129.685,10,432130.0183,0.0,0.0,0.03333
23205,432129.685,11,432130.0516,0.0,0.0,0.03333
23205,432129.685,12,432130.085,0.0,0.0,0.03333
23205,432129.685,13,432130.1183,0.0,0.0,0.03333
23205,432129.685,14,432130.1516,0.0,0.0,0.03333
23205,432129.685,15,432130.185,0.0,0.0,0.03333
23205,432129.685,16,432130.2183,0.0,0.0,0.03333
23205,432129.685,17,432130.2516,0.0,0.0,0.03333
23205,432129.685,18,432130.285,0.0,0.0,0.03333
23205,432129.685,19,432130.3183,0.0,0.0,0.03333
23205,432129.685,20,432130.3516,0.0,0.0,0.03333
23205,432129.685,21,432130.385,0.0,0.0,0.03333
23205,432129.685,22,432130.4183,0.0,0.0,0.03333
23205,432129.685,23,432130.4516,0.0,0.0,0.03333
23205,432129.685,24,432130.485,0.0,0.0,0.03333
23205,432129.685,25,432130.5183,0.0,0.0,0.03333
23205,432129.685,26,432130.5516,0.0,0.0,0.03333
23205,432129.685,27,432130.585,0.0,0.0,0.03333
23205,432129.685,28,432130.6183,0.0,0.0,0.03333
23205,432129.685,29,432130.6516,0.0,0.0,0.03333
23205,432129.685,30,432130.685,0.0,0.0,0.03333
23205,432129.685,31,432130.7183,0.0,0.0,0.03333
23206,432129.7868,0,432129.7868,0.0,0.0,0.03333
23206,432129.7868,1,432129.8202,0.0,0.0,0.03333
23206,432129.7868,2,432129.8535,0.0,0.0,0.03333
23206,432129.7868,3,432129.8868,0.0,0.0,0.03333
23206,432129.7868,4,432129.9202,0.0,0.0,0.03333
23206,432129.7868,5,432129.9535,0.0,0.0,0.03333
23206,432129.7868,6,432129.9868,0.0,0.0,0.03333
23206,432129.7868,7,432130.0202,0.0,0.0,0.03333
23206,432129.7868,8,432130.0535,0.0,0.0,0.03333
23206,432129.7868,9,432130.0868,0.0,0.0,0.03333
23206,432129.7868,10,432130.1202,0.0,0.0,0.03333
23206,432129.7868,11,432130.1535,0.0,0.0,0.03333
23206,432129.7868,12,432130.1868,0.0,0.0,0.03333
23206,432129.7868,13,432130.2202,0.0,0.0,0.03333
23206,432129.7868,14,432130.2535,0.0,0.0,0.03333
23206,432129.7868,15,432130.2868,0.0,0.0,0.03333
23206,432129.7868,16,432130.3202,0.0,0.0,0.03333
23206,432129.7868,17,432130.3535,0.0,0.0,0.03333
23206,432129.7868,18,432130.3868,0.0,0.0,0.03333
23206,432129.7868,19,432130.4202,0.0,0.0,0.03333
23206,432129.7868,20,432130.4535,0.0,0.0,0.03333
23206,432129.7868,21,432130.4868,0.0,0.0,0.03333
23206,432129.7868,22,432130.5202,0.0,0.0,0.03333
23206,432129.7868,23,432130.5535,0.0,0.0,0.03333
23206,432129.7868,24,432130.5868,0.0,0.0,0.03333
23206,432129.7868,25,432130.6202,0.0,0.0,0.03333
23206,432129.7868,26,432130.6535,0.0,0.0,0.03333
23206,432129.7868,27,432130.6868,0.0,0.0,0.03333
23206,432129.7868,28,432130.7202,0.0,0.0,0.03333
23206,432129.7868,29,432130.7535,0.0,0.0,0.03333
23206,432129.7868,30,432130.7868,0.0,0.0,0.03333
23206,432129.7868,31,432130.8202,0.0,0.0,0.03333
23207,432129.8882,0,432129.8882,0.0,0.0,0.03333
23207,432129.8882,1,432129.9215,0.0,0.0,0.03333
23207,432129.8882,2,432129.9549,0.0,0.0,0.03333
23207,432129.8882,3,432129.9882,0.0,0.0,0.03333
23207,432129.8882,4,432130.0215,0.0,0.0,0.03333
23207,432129.8882,5,432130.0549,0.0,0.0,0.03333
23207,432129.8882,6,432130.0882,0.0,0.0,0.03333
23207,432129.8882,7,432130.1215,0.0,0.0,0.03333
23207,432129.8882,8,432130.1549,0.0,0.0,0.03333
23207,432129.8882,9,432130.1882,0.0,0.0,0.03333
23207,432129.8882,10,432130.2215,0.0,0.0,0.03333
23207,432129.8882,11,432130.2549,0.0,0.0,0.03333
23207,432129.8882,12,432130.2882,0.0,0.0,0.03333
23207,432129.8882,13,432130.3215,0.0,0.0,0.03333
23207,432129.8882,14,432130.3549,0.0,0.0,0.03333
23207,432129.8882,15,432130.3882,0.0,0.0,0.03333
23207,432129.8882,16,432130.4215,0.0,0.0,0.03333
23207,432129.8882,17,432130.4549,0.0,0.0,0.03333
23207,432129.8882,18,432130.4882,0.0,0.0,0.03333
23207,432129.8882,19,432130.5215,0.0,0.0,0.03333
23207,432129.8882,20,432130.5549,0.0,0.0,0.03333
23207,432129.8882,21,432130.5882,0.0,0.0,0.03333
23207,432129.8882,22,432130.6215,0.0,0.0,0.03333
23207,432129.8882,23,432130.6549,0.0,0.0,0.03333
23207,432129.8882,24,432130.6882,0.0,0.0,0.03333
23207,432129.8882,25,432130.7215,0.0,0.0,0.03333
23207,432129.8882,26,432130.7549,0.0,0.0,0.03333
23207,432129.8882,27,432130.7882,0.0,0.0,0.03333
23207,432129.8882,28,432130.8215,0.0,0.0,0.03333
23207,432129.8882,29,432130.8549,0.0,0.0,0.03333
23207,432129.8882,30,432130.8882,0.0,0.0,0.03333
23207,432129.8882,31,432130.9215,0.0,0.0,0.03333
23208,432129.9901,0,432129.9901,0.0,0.0,0.03333
23208,432129.9901,1,432130.0235,0.0,0.0,0.03333
23208,432129.9901,2,432130.0568,0.0,0.0,0.03333
23208,432129.9901,3,432130.0901,0.0,0.0,0.03333
23208,432129.9901,4,432130.1235,0.0,0.0,0.03333
23208,432129.9901,5,432130.1568,0.0,0.0,0.03333
23208,432129.9901,6,432130.1901,0.0,0.0,0.03333
23208,432129.9901,7,432130.2235,0.0,0.0,0.03333
23208,432129.9901,8,432130.2568,0.0,0.0,0.03333
23208,432129.9901,9,432130.2901,0.0,0.0,0.03333
23208,432129.9901,10,432130.3235,0.0,0.0,0.03333
23208,432129.9901,11,432130.3568,0.0,0.0,0.03333
23208,432129.9901,12,432130.3901,0.0,0.0,0.03333
23208,432129.9901,13,432130.4235,0.0,0.0,0.03333
23208,432129.9901,14,432130.4568,0.0,0.0,0.03333
23208,432129.9901,15,432130.4901,0.0,0.0,0.03333
23208,432129.9901,16,432130.5235,0.0,0.0,0.03333
23208,432129.9901,17,432130.5568,0.0,0.0,0.03333
23208,432129.9901,18,432130.5901,0.0,0.0,0.03333
23208,432129.9901,19,432130.6235,0.0,0.0,0.03333
