seq,anchor_robot_t,step,step_robot_t,vx,wz,dt
63343,253647.5735,6,253647.7735,0.0,0.0,0.03333
63343,253647.5735,7,253647.8069,0.0,0.0,0.03333
63343,253647.5735,8,253647.8402,0.0,0.0,0.03333
63343,253647.5735,9,253647.8735,0.0,0.0,0.03333
63343,253647.5735,10,253647.9069,0.0,0.0,0.03333
63343,253647.5735,11,253647.9402,0.0,0.0,0.03333
63343,253647.5735,12,253647.9735,0.0,0.0,0.03333
63343,253647.5735,13,253648.0069,0.0,0.0,0.03333
63343,253647.5735,14,253648.0402,0.0,0.0,0.03333
63343,253647.5735,15,253648.0735,0.0,0.0,0.03333
63343,253647.5735,16,253648.1069,0.0,0.0,0.03333
63343,253647.5735,17,253648.1402,0.0,0.0,0.03333
63343,253647.5735,18,253648.1735,0.0,0.0,0.03333
63343,253647.5735,19,253648.2069,0.0,0.0,0.03333
63343,253647.5735,20,253648.2402,0.0,0.0,0.03333
63343,253647.5735,21,253648.2735,0.0,0.0,0.03333
63343,253647.5735,22,253648.3069,0.0,0.0,0.03333
63343,253647.5735,23,253648.3402,0.0,0.0,0.03333
63343,253647.5735,24,253648.3735,0.0,0.0,0.03333
63343,253647.5735,25,253648.4069,0.0,0.0,0.03333
63343,253647.5735,26,253648.4402,0.0,0.0,0.03333
63343,253647.5735,27,253648.4735,0.0,0.0,0.03333
63343,253647.5735,28,253648.5069,0.0,0.0,0.03333
63343,253647.5735,29,253648.5402,0.0,0.0,0.03333
63343,253647.5735,30,253648.5735,0.0,0.0,0.03333
63343,253647.5735,31,253648.6069,0.0,0.0,0.03333
63344,253647.6747,0,253647.6747,0.0,0.0,0.03333
63344,253647.6747,1,253647.708,0.0,0.0,0.03333
63344,253647.6747,2,253647.7413,0.0,0.0,0.03333
63344,253647.6747,3,253647.7747,0.0,0.0,0.03333
63344,253647.6747,4,253647.808,0.0,0.0,0.03333
63344,253647.6747,5,253647.8413,0.0,0.0,0.03333
63344,253647.6747,6,253647.8747,0.0,0.0,0.03333
63344,253647.6747,7,253647.908,0.0,0.0,0.03333
63344,253647.6747,8,253647.9413,0.0,0.0,0.03333
63344,253647.6747,9,253647.9747,0.0,0.0,0.03333
63344,253647.6747,10,253648.008,0.0,0.0,0.03333
63344,253647.6747,11,253648.0413,0.0,0.0,0.03333
63344,253647.6747,12,253648.0747,0.0,0.0,0.03333
63344,253647.6747,13,253648.108,0.0,0.0,0.03333
63344,253647.6747,14,253648.1413,0.0,0.0,0.03333
63344,253647.6747,15,253648.1747,0.0,0.0,0.03333
63344,253647.6747,16,253648.208,0.0,0.0,0.03333
63344,253647.6747,17,253648.2413,0.0,0.0,0.03333
63344,253647.6747,18,253648.2747,0.0,0.0,0.03333
63344,253647.6747,19,253648.308,0.0,0.0,0.03333
63344,253647.6747,20,253648.3413,0.0,0.0,0.03333
63344,253647.6747,21,253648.3747,0.0,0.0,0.03333
63344,253647.6747,22,253648.408,0.0,0.0,0.03333
63344,253647.6747,23,253648.4413,0.0,0.0,0.03333
63344,253647.6747,24,253648.4747,0.0,0.0,0.03333
63344,253647.6747,25,253648.508,0.0,0.0,0.03333
63344,253647.6747,26,253648.5413,0.0,0.0,0.03333
63344,253647.6747,27,253648.5747,0.0,0.0,0.03333
63344,253647.6747,28,253648.608,0.0,0.0,0.03333
63344,253647.6747,29,253648.6413,0.0,0.0,0.03333
63344,253647.6747,30,253648.6747,0.0,0.0,0.03333
63344,253647.6747,31,253648.708,0.0,0.0,0.03333
63345,253647.7758,0,253647.7758,0.0,0.0,0.03333
63345,253647.7758,1,253647.8091,0.0,0.0,0.03333
63345,253647.7758,2,253647.8425,0.0,0.0,0.03333
63345,253647.7758,3,253647.8758,0.0,0.0,0.03333
63345,253647.7758,4,253647.9091,0.0,0.0,0.03333
63345,253647.7758,5,253647.9425,0.0,0.0,0.03333
63345,253647.7758,6,253647.9758,0.0,0.0,0.03333
63345,253647.7758,7,253648.0091,0.0,0.0,0.03333
63345,253647.7758,8,253648.0425,0.0,0.0,0.03333
63345,253647.7758,9,253648.0758,0.0,0.0,0.03333
63345,253647.7758,10,253648.1091,0.0,0.0,0.03333
63345,253647.7758,11,253648.1425,0.0,0.0,0.03333
63345,253647.7758,12,253648.1758,0.0,0.0,0.03333
63345,253647.7758,13,253648.2091,0.0,0.0,0.03333
63345,253647.7758,14,253648.2425,0.0,0.0,0.03333
63345,253647.7758,15,253648.2758,0.0,0.0,0.03333
63345,253647.7758,16,253648.3091,0.0,0.0,0.03333
63345,253647.7758,17,253648.3425,0.0,0.0,0.03333
63345,253647.7758,18,253648.3758,0.0,0.0,0.03333
63345,253647.7758,19,253648.4091,0.0,0.0,0.03333
63345,253647.7758,20,253648.4425,0.0,0.0,0.03333
63345,253647.7758,21,253648.4758,0.0,0.0,0.03333
63345,253647.7758,22,253648.5091,0.0,0.0,0.03333
63345,253647.7758,23,253648.5425,0.0,0.0,0.03333
63345,253647.7758,24,253648.5758,0.0,0.0,0.03333
63345,253647.7758,25,253648.6091,0.0,0.0,0.03333
63345,253647.7758,26,253648.6425,0.0,0.0,0.03333
63345,253647.7758,27,253648.6758,0.0,0.0,0.03333
63345,253647.7758,28,253648.7091,0.0,0.0,0.03333
63345,253647.7758,29,253648.7425,0.0,0.0,0.03333
63345,253647.7758,30,253648.7758,0.0,0.0,0.03333
63345,253647.7758,31,253648.8091,0.0,0.0,0.03333
63346,253647.8769,0,253647.8769,0.0,0.0,0.03333
63346,253647.8769,1,253647.9103,0.0,0.0,0.03333
63346,253647.8769,2,253647.9436,0.0,0.0,0.03333
63346,253647.8769,3,253647.9769,0.0,0.0,0.03333
63346,253647.8769,4,253648.0103,0.0,0.0,0.03333
63346,253647.8769,5,253648.0436,0.0,0.0,0.03333
63346,253647.8769,6,253648.0769,0.0,0.0,0.03333
63346,253647.8769,7,253648.1103,0.0,0.0,0.03333
63346,253647.8769,8,253648.1436,0.0,0.0,0.03333
63346,253647.8769,9,253648.1769,0.0,0.0,0.03333
63346,253647.8769,10,253648.2103,0.0,0.0,0.03333
63346,253647.8769,11,253648.2436,0.0,0.0,0.03333
63346,253647.8769,12,253648.2769,0.0,0.0,0.03333
63346,253647.8769,13,253648.3103,0.0,0.0,0.03333
63346,253647.8769,14,253648.3436,0.0,0.0,0.03333
63346,253647.8769,15,253648.3769,0.0,0.0,0.03333
63346,253647.8769,16,253648.4103,0.0,0.0,0.03333
63346,253647.8769,17,253648.4436,0.0,0.0,0.03333
63346,253647.8769,18,253648.4769,0.0,0.0,0.03333
63346,253647.8769,19,253648.5103,0.0,0.0,0.03333
63346,253647.8769,20,253648.5436,0.0,0.0,0.03333
63346,253647.8769,21,253648.5769,0.0,0.0,0.03333
63346,253647.8769,22,253648.6103,0.0,0.0,0.03333
63346,253647.8769,23,253648.6436,0.0,0.0,0.03333
63346,253647.8769,24,253648.6769,0.0,0.0,0.03333
63346,253647.8769,25,253648.7103,0.0,0.0,0.03333
63346,253647.8769,26,253648.7436,0.0,0.0,0.03333
63346,253647.8769,27,253648.7769,0.0,0.0,0.03333
63346,253647.8769,28,253648.8103,0.0,0.0,0.03333
63346,253647.8769,29,253648.8436,0.0,0.0,0.03333
63346,253647.8769,30,253648.8769,0.0,0.0,0.03333
63346,253647.8769,31,253648.9103,0.0,0.0,0.03333
63347,253647.9783,0,253647.9783,0.0,0.0,0.03333
63347,253647.9783,1,253648.0116,0.0,0.0,0.03333
63347,253647.9783,2,253648.045,0.0,0.0,0.03333
63347,253647.9783,3,253648.0783,0.0,0.0,0.03333
63347,253647.9783,4,253648.1116,0.0,0.0,0.03333
63347,253647.9783,5,253648.145,0.0,0.0,0.03333
63347,253647.9783,6,253648.1783,0.0,0.0,0.03333
63347,253647.9783,7,253648.2116,0.0,0.0,0.03333
63347,253647.9783,8,253648.245,0.0,0.0,0.03333
63347,253647.9783,9,253648.2783,0.0,0.0,0.03333
63347,253647.9783,10,253648.3116,0.0,0.0,0.03333
63347,253647.9783,11,253648.345,0.0,0.0,0.03333
63347,253647.9783,12,253648.3783,0.0,0.0,0.03333
63347,253647.9783,13,253648.4116,0.0,0.0,0.03333
63347,253647.9783,14,253648.445,0.0,0.0,0.03333
63347,253647.9783,15,253648.4783,0.0,0.0,0.03333
63347,253647.9783,16,253648.5116,0.0,0.0,0.03333
63347,253647.9783,17,253648.545,0.0,0.0,0.03333
63347,253647.9783,18,253648.5783,0.0,0.0,0.03333
63347,253647.9783,19,253648.6116,0.0,0.0,0.03333
63347,253647.9783,20,253648.645,0.0,0.0,0.03333
63347,253647.9783,21,253648.6783,0.0,0.0,0.03333
63347,253647.9783,22,253648.7116,0.0,0.0,0.03333
63347,253647.9783,23,253648.745,0.0,0.0,0.03333
63347,253647.9783,24,253648.7783,0.0,0.0,0.03333
63347,253647.9783,25,253648.8116,0.0,0.0,0.03333
63347,253647.9783,26,253648.845,0.0,0.0,0.03333
63347,253647.9783,27,253648.8783,0.0,0.0,0.03333
63347,253647.9783,28,253648.9116,0.0,0.0,0.03333
63347,253647.9783,29,253648.945,0.0,0.0,0.03333
63347,253647.9783,30,253648.9783,0.0,0.0,0.03333
63347,253647.9783,31,253649.0116,0.0,0.0,0.03333
63348,253648.0794,0,253648.0794,0.0,0.0,0.03333
63348,253648.0794,1,253648.1128,0.0,0.0,0.03333
63348,253648.0794,2,253648.1461,0.0,0.0,0.03333
63348,253648.0794,3,253648.1794,0.0,0.0,0.03333
63348,253648.0794,4,253648.2128,0.0,0.0,0.03333
63348,253648.0794,5,253648.2461,0.0,0.0,0.03333
63348,253648.0794,6,253648.2794,0.0,0.0,0.03333
63348,253648.0794,7,253648.3128,0.0,0.0,0.03333
63348,253648.0794,8,253648.3461,0.0,0.0,0.03333
63348,253648.0794,9,253648.3794,0.0,0.0,0.03333
63348,253648.0794,10,253648.4128,0.0,0.0,0.03333
63348,253648.0794,11,253648.4461,0.0,0.0,0.03333
63348,253648.0794,12,253648.4794,0.0,0.0,0.03333
63348,253648.0794,13,253648.5128,0.0,0.0,0.03333
63348,253648.0794,14,253648.5461,0.0,0.0,0.03333
63348,253648.0794,15,253648.5794,0.0,0.0,0.03333
63348,253648.0794,16,253648.6128,0.0,0.0,0.03333
63348,253648.0794,17,253648.6461,0.0,0.0,0.03333
63348,253648.0794,18,253648.6794,0.0,0.0,0.03333
63348,253648.0794,19,253648.7128,0.0,0.0,0.03333
63348,253648.0794,20,253648.7461,0.0,0.0,0.03333
63348,253648.0794,21,253648.7794,0.0,0.0,0.03333
63348,253648.0794,22,253648.8128,0.0,0.0,0.03333
63348,253648.0794,23,253648.8461,0.0,0.0,0.03333
63348,253648.0794,24,253648.8794,0.0,0.0,0.03333
63348,253648.0794,25,253648.9128,0.0,0.0,0.03333
63348,253648.0794,26,253648.9461,0.0,0.0,0.03333
63348,253648.0794,27,253648.9794,0.0,0.0,0.03333
63348,253648.0794,28,253649.0128,0.0,0.0,0.03333
63348,253648.0794,29,253649.0461,0.0,0.0,0.03333
63348,253648.0794,30,253649.0794,0.0,0.0,0.03333
63348,253648.0794,31,253649.1128,0.0,0.0,0.03333
63349,253648.1808,0,253648.1808,0.0,0.0,0.03333
63349,253648.1808,1,253648.2141,0.0,0.0,0.03333
63349,253648.1808,2,253648.2475,0.0,0.0,0.03333
63349,253648.1808,3,253648.2808,0.0,0.0,0.03333
63349,253648.1808,4,253648.3141,0.0,0.0,0.03333
63349,253648.1808,5,253648.3475,0.0,0.0,0.03333
63349,253648.1808,6,253648.3808,0.0,0.0,0.03333
63349,253648.1808,7,253648.4141,0.0,0.0,0.03333
63349,253648.1808,8,253648.4475,0.0,0.0,0.03333
63349,253648.1808,9,253648.4808,0.0,0.0,0.03333
63349,253648.1808,10,253648.5141,0.0,0.0,0.03333
63349,253648.1808,11,253648.5475,0.0,0.0,0.03333
63349,253648.1808,12,253648.5808,0.0,0.0,0.03333
63349,253648.1808,13,253648.6141,0.0,0.0,0.03333
63349,253648.1808,14,253648.6475,0.0,0.0,0.03333
63349,253648.1808,15,253648.6808,0.0,0.0,0.03333
63349,253648.1808,16,253648.7141,0.0,0.0,0.03333
63349,253648.1808,17,253648.7475,0.0,0.0,0.03333
63349,253648.1808,18,253648.7808,0.0,0.0,0.03333
63349,253648.1808,19,253648.8141,0.0,0.0,0.03333
63349,253648.1808,20,253648.8475,0.0,0.0,0.03333
63349,253648.1808,21,253648.8808,0.0,0.0,0.03333
63349,253648.1808,22,253648.9141,0.0,0.0,0.03333
63349,253648.1808,23,253648.9475,0.0,0.0,0.03333
63349,253648.1808,24,253648.9808,0.0,0.0,0.03333
63349,253648.1808,25,253649.0141,0.0,0.0,0.03333
63349,253648.1808,26,253649.0475,0.0,0.0,0.03333
63349,253648.1808,27,253649.0808,0.0,0.0,0.03333
63349,253648.1808,28,253649.1141,0.0,0.0,0.03333
63349,253648.1808,29,253649.1475,0.0,0.0,0.03333
63349,253648.1808,30,253649.1808,0.0,0.0,0.03333
63349,253648.1808,31,253649.2141,0.0,0.0,0.03333
63350,253648.2817,0,253648.2817,0.0,0.0,0.03333
63350,253648.2817,1,253648.315,0.0,0.0,0.03333
63350,253648.2817,2,253648.3484,0.0,0.0,0.03333
63350,253648.2817,3,253648.3817,0.0,0.0,0.03333
63350,253648.2817,4,253648.415,0.0,0.0,0.03333
63350,253648.2817,5,253648.4484,0.0,0.0,0.03333
63350,253648.2817,6,253648.4817,0.0,0.0,0.03333
63350,253648.2817,7,253648.515,0.0,0.0,0.03333
63350,253648.2817,8,253648.5484,0.0,0.0,0.03333
63350,253648.2817,9,253648.5817,0.0,0.0,0.03333
63350,253648.2817,10,253648.615,0.0,0.0,0.03333
63350,253648.2817,11,253648.6484,0.0,0.0,0.03333
63350,253648.2817,12,253648.6817,0.0,0.0,0.03333
63350,253648.2817,13,253648.715,0.0,0.0,0.03333
63350,253648.2817,14,253648.7484,0.0,0.0,0.03333
63350,253648.2817,15,253648.7817,0.0,0.0,0.03333
63350,253648.2817,16,253648.815,0.0,0.0,0.03333
63350,253648.2817,17,253648.8484,0.0,0.0,0.03333
63350,253648.2817,18,253648.8817,0.0,0.0,0.03333
63350,253648.2817,19,253648.915,0.0,0.0,0.03333
63350,253648.2817,20,253648.9484,0.0,0.0,0.03333
63350,253648.2817,21,253648.9817,0.0,0.0,0.03333
63350,253648.2817,22,253649.015,0.0,0.0,0.03333
63350,253648.2817,23,253649.0484,0.0,0.0,0.03333
63350,253648.2817,24,253649.0817,0.0,0.0,0.03333
63350,253648.2817,25,253649.115,0.0,0.0,0.03333
63350,253648.2817,26,253649.1484,0.0,0.0,0.03333
63350,253648.2817,27,253649.1817,0.0,0.0,0.03333
63350,253648.2817,28,253649.215,0.0,0.0,0.03333
63350,253648.2817,29,253649.2484,0.0,0.0,0.03333
63350,253648.2817,30,253649.2817,0.0,0.0,0.03333
63350,253648.2817,31,253649.315,0.0,0.0,0.03333
63351,253648.3825,0,253648.3825,0.0,0.0,0.03333
63351,253648.3825,1,253648.4158,0.0,0.0,0.03333
63351,253648.3825,2,253648.4492,0.0,0.0,0.03333
63351,253648.3825,3,253648.4825,0.0,0.0,0.03333
63351,253648.3825,4,253648.5158,0.0,0.0,0.03333
63351,253648.3825,5,253648.5492,0.0,0.0,0.03333
63351,253648.3825,6,253648.5825,0.0,0.0,0.03333
63351,253648.3825,7,253648.6158,0.0,0.0,0.03333
63351,253648.3825,8,253648.6492,0.0,0.0,0.03333
63351,253648.3825,9,253648.6825,0.0,0.0,0.03333
63351,253648.3825,10,253648.7158,0.0,0.0,0.03333
63351,253648.3825,11,253648.7492,0.0,0.0,0.03333
63351,253648.3825,12,253648.7825,0.0,0.0,0.03333
63351,253648.3825,13,253648.8158,0.0,0.0,0.03333
63351,253648.3825,14,253648.8492,0.0,0.0,0.03333
63351,253648.3825,15,253648.8825,0.0,0.0,0.03333
63351,253648.3825,16,253648.9158,0.0,0.0,0.03333
63351,253648.3825,17,253648.9492,0.0,0.0,0.03333
63351,253648.3825,18,253648.9825,0.0,0.0,0.03333
63351,253648.3825,19,253649.0158,0.0,0.0,0.03333
63351,253648.3825,20,253649.0492,0.0,0.0,0.03333
63351,253648.3825,21,253649.0825,0.0,0.0,0.03333
63351,253648.3825,22,253649.1158,0.0,0.0,0.03333
63351,253648.3825,23,253649.1492,0.0,0.0,0.03333
63351,253648.3825,24,253649.1825,0.0,0.0,0.03333
63351,253648.3825,25,253649.2158,0.0,0.0,0.03333
63351,253648.3825,26,253649.2492,0.0,0.0,0.03333
63351,253648.3825,27,253649.2825,0.0,0.0,0.03333
63351,253648.3825,28,253649.3158,0.0,0.0,0.03333
63351,253648.3825,29,253649.3492,0.0,0.0,0.03333
63351,253648.3825,30,253649.3825,0.0,0.0,0.03333
63351,253648.3825,31,253649.4158,0.0,0.0,0.03333
63352,253648.4835,0,253648.4835,0.0,0.0,0.03333
63352,253648.4835,1,253648.5169,0.0,0.0,0.03333
63352,253648.4835,2,253648.5502,0.0,0.0,0.03333
63352,253648.4835,3,253648.5835,0.0,0.0,0.03333
63352,253648.4835,4,253648.6169,0.0,0.0,0.03333
63352,253648.4835,5,253648.6502,0.0,0.0,0.03333
63352,253648.4835,6,253648.6835,0.0,0.0,0.03333
63352,253648.4835,7,253648.7169,0.0,0.0,0.03333
63352,253648.4835,8,253648.7502,0.0,0.0,0.03333
63352,253648.4835,9,253648.7835,0.0,0.0,0.03333
63352,253648.4835,10,253648.8169,0.0,0.0,0.03333
63352,253648.4835,11,253648.8502,0.0,0.0,0.03333
63352,253648.4835,12,253648.8835,0.0,0.0,0.03333
63352,253648.4835,13,253648.9169,0.0,0.0,0.03333
63352,253648.4835,14,253648.9502,0.0,0.0,0.03333
63352,253648.4835,15,253648.9835,0.0,0.0,0.03333
63352,253648.4835,16,253649.0169,0.0,0.0,0.03333
63352,253648.4835,17,253649.0502,0.0,0.0,0.03333
